variable.name,variable.label,country,year,filename
qnanytbg,Used any tobacco past 30 days,botswana,2005,BWH2005_Public_Use.sav
qnminpag,Exercised 60 min/day <=5 days,botswana,2005,BWH2005_Public_Use.sav
qnwkrdg,Walked/biked <2.5 hrs 7 days,botswana,2005,BWH2005_Public_Use.sav
weight,Weight,botswana,2005,BWH2005_Public_Use.sav
psu,Primary Sampling Unit,botswana,2005,BWH2005_Public_Use.sav
stratum,Stratum,botswana,2005,BWH2005_Public_Use.sav
Q1,How old are you,ghana,2007,GHH2007_Public_Use.sav
Q2,Sex,ghana,2007,GHH2007_Public_Use.sav
Q3,In what grade are you,ghana,2007,GHH2007_Public_Use.sav
Q4,How tall are you,ghana,2007,GHH2007_Public_Use.sav
Q5,How much do you weigh,ghana,2007,GHH2007_Public_Use.sav
Q6,Went hungry past 30 days,ghana,2007,GHH2007_Public_Use.sav
Q7,Eat fruit per day past 30 days,ghana,2007,GHH2007_Public_Use.sav
Q8,Eat vegetables past 30 days,ghana,2007,GHH2007_Public_Use.sav
Q9,How many times per day brush teeth,ghana,2007,GHH2007_Public_Use.sav
Q10,Wash hands before eating past 30 days,ghana,2007,GHH2007_Public_Use.sav
Q11,Wash hands after toilet past 30 day,ghana,2007,GHH2007_Public_Use.sav
Q12,Used soap on hands past 30 days,ghana,2007,GHH2007_Public_Use.sav
Q13,Times attacked past 12 mo.,ghana,2007,GHH2007_Public_Use.sav
Q14,How many times in fight 12 mos,ghana,2007,GHH2007_Public_Use.sav
Q15,How many times injured past 12 months,ghana,2007,GHH2007_Public_Use.sav
Q16,Doing what during injury past 12 mo.,ghana,2007,GHH2007_Public_Use.sav
Q17,Cause of injury past 12 mo.,ghana,2007,GHH2007_Public_Use.sav
Q18,How injury happened past 12 mo.,ghana,2007,GHH2007_Public_Use.sav
Q19,What was serious injury past 12 mo.,ghana,2007,GHH2007_Public_Use.sav
Q20,How many days bullied past 30 days,ghana,2007,GHH2007_Public_Use.sav
Q21,How bullied past 30 days,ghana,2007,GHH2007_Public_Use.sav
Q22,Times felt lonely past 12 mo.,ghana,2007,GHH2007_Public_Use.sav
Q23,Times could not sleep past 12 mo.,ghana,2007,GHH2007_Public_Use.sav
Q24,Sad and hopeless past 12 mo.,ghana,2007,GHH2007_Public_Use.sav
Q25,Ever considered suicide 12 mos,ghana,2007,GHH2007_Public_Use.sav
Q26,Ever make suicide plan 12 mos,ghana,2007,GHH2007_Public_Use.sav
Q27,Number close friends,ghana,2007,GHH2007_Public_Use.sav
Q28,Age first tried cigarette,ghana,2007,GHH2007_Public_Use.sav
Q29,How many days smoked 30 days,ghana,2007,GHH2007_Public_Use.sav
Q30,Other tobacco past 30 days,ghana,2007,GHH2007_Public_Use.sav
Q31,Try stop smoking past 12 mo.,ghana,2007,GHH2007_Public_Use.sav
Q32,Others present smoking past 7 days,ghana,2007,GHH2007_Public_Use.sav
Q33,Parents who use tobacco,ghana,2007,GHH2007_Public_Use.sav
Q34,Days one drink or more past 30 days,ghana,2007,GHH2007_Public_Use.sav
Q35,Number of drinks past 30 days,ghana,2007,GHH2007_Public_Use.sav
Q36,How got drinks past 30 days,ghana,2007,GHH2007_Public_Use.sav
Q37,Times drunk during life,ghana,2007,GHH2007_Public_Use.sav
Q38,Number of troubles as result of drinking,ghana,2007,GHH2007_Public_Use.sav
Q39,Number times drug use during life,ghana,2007,GHH2007_Public_Use.sav
Q40,Ever had sex,ghana,2007,GHH2007_Public_Use.sav
Q41,Age first sexual intercourse,ghana,2007,GHH2007_Public_Use.sav
Q42,How many sex partners,ghana,2007,GHH2007_Public_Use.sav
Q43,Sexual intercourse past 12 mo.,ghana,2007,GHH2007_Public_Use.sav
Q44,Used condom at last intercourse,ghana,2007,GHH2007_Public_Use.sav
Q45,Days active 60 min plus past 7 days,ghana,2007,GHH2007_Public_Use.sav
Q46,Active 60 min plus per day usual week,ghana,2007,GHH2007_Public_Use.sav
Q47,Time spent sitting on usual day,ghana,2007,GHH2007_Public_Use.sav
Q48,Walk or bike to school past 7 days,ghana,2007,GHH2007_Public_Use.sav
Q49,How long to from school past 7 days,ghana,2007,GHH2007_Public_Use.sav
Q50,Miss school no permission past 30 days,ghana,2007,GHH2007_Public_Use.sav
Q51,Others helpful in school past 30 days,ghana,2007,GHH2007_Public_Use.sav
Q52,Parents check homework past 30 days,ghana,2007,GHH2007_Public_Use.sav
Q53,Parent understand troubles past 30 days,ghana,2007,GHH2007_Public_Use.sav
Q54,Parent know what you do past 30 days,ghana,2007,GHH2007_Public_Use.sav
QN6,Went hungry most of time/always past 30 days,ghana,2007,GHH2007_Public_Use.sav
QN7,Ate fruit 1+ times per day past 30 days,ghana,2007,GHH2007_Public_Use.sav
QN8,Ate vegetables 1+ times per day past 30 day,ghana,2007,GHH2007_Public_Use.sav
QN9,Cleaned/brushed teeth <1 time/day past 30 days,ghana,2007,GHH2007_Public_Use.sav
QN10,Never/rarely wash hands before eating past 30 days,ghana,2007,GHH2007_Public_Use.sav
QN11,Never/rarely wash hands after toilet past 30 days,ghana,2007,GHH2007_Public_Use.sav
QN12,Never/rarely use soap on hands past 30 days,ghana,2007,GHH2007_Public_Use.sav
QN13,Attacked 1+ times past 12 months,ghana,2007,GHH2007_Public_Use.sav
QN14,In fight 1+ times past 12 months,ghana,2007,GHH2007_Public_Use.sav
QN15,Seriously injured 1+ times past 12 months,ghana,2007,GHH2007_Public_Use.sav
QN16,Playing sport caused most serious injury past 12mo,ghana,2007,GHH2007_Public_Use.sav
QN17,Falling caused most serious injury past 12 months,ghana,2007,GHH2007_Public_Use.sav
QN18,Accident caused most serious injury past 12 months,ghana,2007,GHH2007_Public_Use.sav
QN19,Broken bone as most serious injury past 12 months,ghana,2007,GHH2007_Public_Use.sav
QN20,Bullied 1+ of past 30 days,ghana,2007,GHH2007_Public_Use.sav
QN21,"Of students bullied, most often hit, kicked, etc",ghana,2007,GHH2007_Public_Use.sav
QN22,Lonely most times/always past 12 months,ghana,2007,GHH2007_Public_Use.sav
QN23,Worry prevented sleep most time/always past 12 mos,ghana,2007,GHH2007_Public_Use.sav
QN24,Sad/Hopeless everyday 2+ weeks past 12 months,ghana,2007,GHH2007_Public_Use.sav
QN25,Considered suicide past 12 months,ghana,2007,GHH2007_Public_Use.sav
QN26,Made suicide plan past 12 months,ghana,2007,GHH2007_Public_Use.sav
QN27,No close friends,ghana,2007,GHH2007_Public_Use.sav
QN28,"Of current smokers, age first cigarette before 13",ghana,2007,GHH2007_Public_Use.sav
QN29,Smoked cigarettes 1+ of past 30 days,ghana,2007,GHH2007_Public_Use.sav
QN30,Used other tobacco 1+ of past 30 days,ghana,2007,GHH2007_Public_Use.sav
QN31,Tried to quit smoking past 12 months,ghana,2007,GHH2007_Public_Use.sav
QN32,Others present smoking 1+ of past 7 days,ghana,2007,GHH2007_Public_Use.sav
QN33,Either/Both parents use tobacco,ghana,2007,GHH2007_Public_Use.sav
QN34,Drank 1+ days past 30 days,ghana,2007,GHH2007_Public_Use.sav
QN35,"Of current drinkers, drank 2+ drinks/day 30 days",ghana,2007,GHH2007_Public_Use.sav
QN36,"Of current drinkers, bought alcohol in store",ghana,2007,GHH2007_Public_Use.sav
QN37,1+ times drunk in lifetime,ghana,2007,GHH2007_Public_Use.sav
QN38,Alcohol trouble 1+ times in lifetime,ghana,2007,GHH2007_Public_Use.sav
QN39,Used drugs 1+ times in lifetime,ghana,2007,GHH2007_Public_Use.sav
QN40,Ever had sex,ghana,2007,GHH2007_Public_Use.sav
QN41,Age first sexual intercourse 12 or younger,ghana,2007,GHH2007_Public_Use.sav
QN42,2+ sex partners lifetime,ghana,2007,GHH2007_Public_Use.sav
QN43,Sexual intercourse past 12 months,ghana,2007,GHH2007_Public_Use.sav
QN44,"Of sexually active 12 mos, use condoms at last sex",ghana,2007,GHH2007_Public_Use.sav
QN45,Active 60+ mins/day for all of past 7 days,ghana,2007,GHH2007_Public_Use.sav
QN46,Active 60+ min/day all 7 days of usual week,ghana,2007,GHH2007_Public_Use.sav
QN47,Sitting activities 3+ hours/day of usual day,ghana,2007,GHH2007_Public_Use.sav
QN48,Walk/Bike to/from school 0 of past 7 days,ghana,2007,GHH2007_Public_Use.sav
QN49,Less than 29 minutes to/from school past 7 days,ghana,2007,GHH2007_Public_Use.sav
QN50,Miss school no permission 1+ of past 30 days,ghana,2007,GHH2007_Public_Use.sav
QN51,Students never/rarely kind/helpful past 30 days,ghana,2007,GHH2007_Public_Use.sav
QN52,Parents never/rarely check homework past 30 days,ghana,2007,GHH2007_Public_Use.sav
QN53,Parents never/rarely understand problems past 30,ghana,2007,GHH2007_Public_Use.sav
QN54,Parents never/rarely know about free time past 30,ghana,2007,GHH2007_Public_Use.sav
qnrovwtg,At risk for becoming overweight,ghana,2007,GHH2007_Public_Use.sav
qnovwtg,Overweight,ghana,2007,GHH2007_Public_Use.sav
qnfrvgg,Ate 5+ fruits/vegetables 30 days,ghana,2007,GHH2007_Public_Use.sav
qnanytbg,Used any tobacco past 30 days,ghana,2007,GHH2007_Public_Use.sav
qnminpag,Exercised 60 min/day <=5 days,ghana,2007,GHH2007_Public_Use.sav
qnwkrdg,Walked/biked <2.5 hrs 7 days,ghana,2007,GHH2007_Public_Use.sav
weight,Weight,ghana,2007,GHH2007_Public_Use.sav
psu,Primary Sampling Unit,ghana,2007,GHH2007_Public_Use.sav
stratum,Stratum,ghana,2007,GHH2007_Public_Use.sav
Q1,How old are you,kenya,2003,KEH2003_public_use.sav
Q2,Sex,kenya,2003,KEH2003_public_use.sav
Q3,In what grade are you,kenya,2003,KEH2003_public_use.sav
Q4,How tall are you,kenya,2003,KEH2003_public_use.sav
Q5,How much do you weigh,kenya,2003,KEH2003_public_use.sav
Q6,Went hungry past 30 days,kenya,2003,KEH2003_public_use.sav
Q7,Eat fruit per day past 30 days,kenya,2003,KEH2003_public_use.sav
Q8,Eat vegetables past 30 days,kenya,2003,KEH2003_public_use.sav
Q9,Clean teeth past 30 days,kenya,2003,KEH2003_public_use.sav
Q10,Wash hands before eating past 30 days,kenya,2003,KEH2003_public_use.sav
Q11,Wash hands after toilet past 30 day,kenya,2003,KEH2003_public_use.sav
Q12,Used soap on hands past 30 days,kenya,2003,KEH2003_public_use.sav
Q13,Times attacked past 12 mo.,kenya,2003,KEH2003_public_use.sav
Q14,How many times in fight 12 mos,kenya,2003,KEH2003_public_use.sav
Q15,How many times injured past 12 months,kenya,2003,KEH2003_public_use.sav
Q16,Doing what during injury past 12 mo.,kenya,2003,KEH2003_public_use.sav
Q17,Cause of injury past 12 mo.,kenya,2003,KEH2003_public_use.sav
Q18,How injury happened past 12 mo.,kenya,2003,KEH2003_public_use.sav
Q19,What was serious injury past 12 mo.,kenya,2003,KEH2003_public_use.sav
Q20,How many days bullied past 30 days,kenya,2003,KEH2003_public_use.sav
Q21,How bullied past 30 days,kenya,2003,KEH2003_public_use.sav
Q22,Times felt lonely past 12 mo.,kenya,2003,KEH2003_public_use.sav
Q23,Times could not sleep past 12 mo.,kenya,2003,KEH2003_public_use.sav
Q24,Ever feel sad or hopeless 12 mos,kenya,2003,KEH2003_public_use.sav
Q25,Ever considered suicide 12 mos,kenya,2003,KEH2003_public_use.sav
Q26,Ever make suicide plan 12 mos,kenya,2003,KEH2003_public_use.sav
Q27,Number close friends,kenya,2003,KEH2003_public_use.sav
Q28,Age first tried cigarette,kenya,2003,KEH2003_public_use.sav
Q29,How many days smoked 30 days,kenya,2003,KEH2003_public_use.sav
Q30,Other tobacco past 30 days,kenya,2003,KEH2003_public_use.sav
Q31,Try stop smoking past 12 mo.,kenya,2003,KEH2003_public_use.sav
Q32,Others present smoking past 7 days,kenya,2003,KEH2003_public_use.sav
Q33,Parents who use tobacco,kenya,2003,KEH2003_public_use.sav
Q34,Days one drink or more past 30 days,kenya,2003,KEH2003_public_use.sav
Q35,Number of drinks past 30 days,kenya,2003,KEH2003_public_use.sav
Q36,How got drinks past 30 days,kenya,2003,KEH2003_public_use.sav
Q37,Times drunk during life,kenya,2003,KEH2003_public_use.sav
Q38,Number of troubles as result of drinking,kenya,2003,KEH2003_public_use.sav
Q39,Number times drug use during life,kenya,2003,KEH2003_public_use.sav
Q40,Ever had sex,kenya,2003,KEH2003_public_use.sav
Q41,Age first sexual intercourse,kenya,2003,KEH2003_public_use.sav
Q42,How many sex partners,kenya,2003,KEH2003_public_use.sav
Q43,Sexual intercourse past 12 mo.,kenya,2003,KEH2003_public_use.sav
Q44,Used condom at last intercourse,kenya,2003,KEH2003_public_use.sav
Q45,Days active 60 min plus past 7 days,kenya,2003,KEH2003_public_use.sav
Q46,Active 60 min plus per day usual week,kenya,2003,KEH2003_public_use.sav
Q47,Time spent sitting on usual day,kenya,2003,KEH2003_public_use.sav
Q48,Walk or bike to school past 7 days,kenya,2003,KEH2003_public_use.sav
Q49,How long to from school past 7 days,kenya,2003,KEH2003_public_use.sav
Q50,Miss school no permission past 30 days,kenya,2003,KEH2003_public_use.sav
Q51,Others helpful in school past 30 days,kenya,2003,KEH2003_public_use.sav
Q52,Parents check homework past 30 days,kenya,2003,KEH2003_public_use.sav
Q53,Parent understand troubles past 30 days,kenya,2003,KEH2003_public_use.sav
Q54,Parent know what you do past 30 days,kenya,2003,KEH2003_public_use.sav
QN6,% went hungry past 30 days,kenya,2003,KEH2003_public_use.sav
QN7,% ate fruit per day past 30 days,kenya,2003,KEH2003_public_use.sav
QN8,% ate vegetables past 30 days,kenya,2003,KEH2003_public_use.sav
QN9,% clean teeth past 30 days,kenya,2003,KEH2003_public_use.sav
QN10,% wash hands before eating past 30 days,kenya,2003,KEH2003_public_use.sav
QN11,% wash hands after toilet past 30 day,kenya,2003,KEH2003_public_use.sav
QN12,% use soap on hands past 30 days,kenya,2003,KEH2003_public_use.sav
QN13,% times attacked past 12 mo.,kenya,2003,KEH2003_public_use.sav
QN14,% times in fight 12 mos.,kenya,2003,KEH2003_public_use.sav
QN15,% times injured past 12 months,kenya,2003,KEH2003_public_use.sav
QN16,% playing sport injured past 12 mo.,kenya,2003,KEH2003_public_use.sav
QN17,% fall caused injury past 12 mo.,kenya,2003,KEH2003_public_use.sav
QN18,% hurt self by accident past 12 mo.,kenya,2003,KEH2003_public_use.sav
QN19,% broken bone past 12 mo.,kenya,2003,KEH2003_public_use.sav
QN20,% bullied past 30 days,kenya,2003,KEH2003_public_use.sav
QN21,"% kicked, pushed, shoved past 30 days",kenya,2003,KEH2003_public_use.sav
QN22,% felt lonely past 12 mo.,kenya,2003,KEH2003_public_use.sav
QN23,% times could not sleep past 12 mo.,kenya,2003,KEH2003_public_use.sav
QN24,% sad or hopeless past 12 mo.,kenya,2003,KEH2003_public_use.sav
QN25,% ever consider suicide 12 mos.,kenya,2003,KEH2003_public_use.sav
QN26,% made suicide plan 12 mos,kenya,2003,KEH2003_public_use.sav
QN27,% no close friends,kenya,2003,KEH2003_public_use.sav
QN28,"Of current smokers, %smoked before 9",kenya,2003,KEH2003_public_use.sav
QN29,% smoked 1+ past 30 days,kenya,2003,KEH2003_public_use.sav
QN30,% used tobacco 1+ 30 days,kenya,2003,KEH2003_public_use.sav
QN31,Of current smokers % tried quit 12 mos.,kenya,2003,KEH2003_public_use.sav
QN32,% had smoke in presence 1+ 7 days,kenya,2003,KEH2003_public_use.sav
QN33,% had parent use tobacco,kenya,2003,KEH2003_public_use.sav
QN34,% drank on 1 or more days past 30,kenya,2003,KEH2003_public_use.sav
QN35,% 1 or more drinks past 30 days,kenya,2003,KEH2003_public_use.sav
QN36,% bought alcohol in store,kenya,2003,KEH2003_public_use.sav
QN37,% times drunk during life,kenya,2003,KEH2003_public_use.sav
QN38,% troubles as result of drinking,kenya,2003,KEH2003_public_use.sav
QN39,% times used drugs during life,kenya,2003,KEH2003_public_use.sav
QN40,% ever had sex,kenya,2003,KEH2003_public_use.sav
QN41,% 12 or younger first sex,kenya,2003,KEH2003_public_use.sav
QN42,% 2 or more sex partners,kenya,2003,KEH2003_public_use.sav
QN43,% had sexual intercourse past 12 mo,kenya,2003,KEH2003_public_use.sav
QN44,% used condom last intercourse,kenya,2003,KEH2003_public_use.sav
QN45,% days active 60 min plus past 7 days,kenya,2003,KEH2003_public_use.sav
QN46,% active 60 min plus per day usual week,kenya,2003,KEH2003_public_use.sav
QN47,% time spent sitting on usual day,kenya,2003,KEH2003_public_use.sav
QN48,% did not walk or bike to school,kenya,2003,KEH2003_public_use.sav
QN49,% 29 min or less to school past 7 days,kenya,2003,KEH2003_public_use.sav
QN50,% miss school no permission,kenya,2003,KEH2003_public_use.sav
QN51,% others helpful in school,kenya,2003,KEH2003_public_use.sav
QN52,% parents check homework,kenya,2003,KEH2003_public_use.sav
QN53,% parents understand troubles,kenya,2003,KEH2003_public_use.sav
QN54,% parent knows what you did past 30 day,kenya,2003,KEH2003_public_use.sav
qnrovwgt,At risk for becoming overweight,kenya,2003,KEH2003_public_use.sav
qnovwgt,Overweight,kenya,2003,KEH2003_public_use.sav
qnfrvgg,Ate 5+ fruits/vegetables 30 days,kenya,2003,KEH2003_public_use.sav
qnanytob,Used any tobacco past 30 days,kenya,2003,KEH2003_public_use.sav
qnminpag,Exercised 60 min/day <=5 days,kenya,2003,KEH2003_public_use.sav
qnwkrd,Walked/biked school 150 min 7 days,kenya,2003,KEH2003_public_use.sav
weight,Weight,kenya,2003,KEH2003_public_use.sav
psu,Primary Sampling Unit,kenya,2003,KEH2003_public_use.sav
stratum,Stratum,kenya,2003,KEH2003_public_use.sav
Q1,How old are you,malawi,2009,MWH2009_Public_Use.sav
Q2,Sex,malawi,2009,MWH2009_Public_Use.sav
Q3,In what grade are you,malawi,2009,MWH2009_Public_Use.sav
Q4,How tall are you,malawi,2009,MWH2009_Public_Use.sav
Q5,How much do you weigh,malawi,2009,MWH2009_Public_Use.sav
Q6,Went hungry past 30 days,malawi,2009,MWH2009_Public_Use.sav
Q7,Eat fruit per day past 30 days,malawi,2009,MWH2009_Public_Use.sav
Q8,Eat vegetables past 30 days,malawi,2009,MWH2009_Public_Use.sav
Q9,Drink soft drinks past 30 days,malawi,2009,MWH2009_Public_Use.sav
Q10,Ate fast food past 7 days,malawi,2009,MWH2009_Public_Use.sav
Q11,How many times per day brush teeth,malawi,2009,MWH2009_Public_Use.sav
Q12,Wash hands before eating past 30 days,malawi,2009,MWH2009_Public_Use.sav
Q13,Wash hands after toilet past 30 day,malawi,2009,MWH2009_Public_Use.sav
Q14,Used soap on hands past 30 days,malawi,2009,MWH2009_Public_Use.sav
Q15,Times attacked past 12 mo.,malawi,2009,MWH2009_Public_Use.sav
Q16,How many times in fight 12 mos,malawi,2009,MWH2009_Public_Use.sav
Q17,How many times injured past 12 months,malawi,2009,MWH2009_Public_Use.sav
Q18,What was serious injury past 12 mo.,malawi,2009,MWH2009_Public_Use.sav
Q19,Cause of injury past 12 mo.,malawi,2009,MWH2009_Public_Use.sav
Q20,How many days bullied past 30 days,malawi,2009,MWH2009_Public_Use.sav
Q21,How bullied past 30 days,malawi,2009,MWH2009_Public_Use.sav
Q22,Times felt lonely past 12 mo.,malawi,2009,MWH2009_Public_Use.sav
Q23,Times could not sleep past 12 mo.,malawi,2009,MWH2009_Public_Use.sav
Q24,Ever considered suicide 12 mos,malawi,2009,MWH2009_Public_Use.sav
Q25,Ever make suicide plan 12 mos,malawi,2009,MWH2009_Public_Use.sav
Q26,Times attempted suicide 12 mos,malawi,2009,MWH2009_Public_Use.sav
Q27,Number close friends,malawi,2009,MWH2009_Public_Use.sav
Q28,Age first tried cigarette,malawi,2009,MWH2009_Public_Use.sav
Q29,How many days smoked 30 days,malawi,2009,MWH2009_Public_Use.sav
Q30,Other forms of tobacco,malawi,2009,MWH2009_Public_Use.sav
Q31,Try stop smoking past 12 mo.,malawi,2009,MWH2009_Public_Use.sav
Q32,Others present smoking past 7 days,malawi,2009,MWH2009_Public_Use.sav
Q33,Parents who use tobacco,malawi,2009,MWH2009_Public_Use.sav
Q34,Age first drink of alcohol,malawi,2009,MWH2009_Public_Use.sav
Q35,Days one drink or more past 30 days,malawi,2009,MWH2009_Public_Use.sav
Q36,Number of drinks past 30 days,malawi,2009,MWH2009_Public_Use.sav
Q37,How got drinks past 30 days ,malawi,2009,MWH2009_Public_Use.sav
Q38,Times drunk during life,malawi,2009,MWH2009_Public_Use.sav
Q39,Number of troubles as result of drinking,malawi,2009,MWH2009_Public_Use.sav
Q40,Age first drugs,malawi,2009,MWH2009_Public_Use.sav
Q41,Times used marijuana lifetime,malawi,2009,MWH2009_Public_Use.sav
